lat,lon,individual,date
-16.8825544,-57.4201464,Fera,"2015-02-09 00:00:41"
-16.9480983,-57.3653697,Picole,"2015-02-09 00:01:11"
-16.8536219,-57.4592578,Dale,"2015-02-09 01:00:32"
-16.9491892,-57.3651536,Picole,"2015-02-09 01:01:29"
-16.8535525,-57.4592986,Dale,"2015-02-09 02:00:26"
-16.8757494,-57.4207567,Fera,"2015-02-09 02:01:00"
-16.9487664,-57.3650661,Picole,"2015-02-09 02:01:12"
-16.9004339,-57.4769058,Anderson,"2015-02-09 02:01:21"
-16.8581669,-57.4545886,Dale,"2015-02-09 03:00:13"
-16.8757642,-57.4220117,Fera,"2015-02-09 03:00:13"
-16.8867892,-57.4077306,Caiman,"2015-02-09 03:00:19"
-16.8992403,-57.4809019,Anderson,"2015-02-09 03:00:30"
-16.9469853,-57.365345,Picole,"2015-02-09 03:01:13"
-16.8593567,-57.4509103,Dale,"2015-02-09 04:00:12"
-16.8769047,-57.4237372,Fera,"2015-02-09 04:00:16"
-16.8866764,-57.4077167,Caiman,"2015-02-09 04:00:18"
-16.8993086,-57.4812275,Anderson,"2015-02-09 04:00:24"
-16.9861542,-57.3883233,Alice,"2015-02-09 04:00:47"
-16.9464994,-57.3657447,Picole,"2015-02-09 04:02:57"
-16.8594014,-57.4509389,Dale,"2015-02-09 05:00:08"
-16.8867419,-57.4077275,Caiman,"2015-02-09 05:00:12"
-16.9861333,-57.3883478,Alice,"2015-02-09 05:00:17"
-16.9002019,-57.4833103,Anderson,"2015-02-09 05:00:27"
-16.8767967,-57.4236794,Fera,"2015-02-09 05:00:30"
-16.9465792,-57.3658683,Picole,"2015-02-09 05:01:36"
-16.9862719,-57.3883275,Alice,"2015-02-09 06:00:12"
-16.8769208,-57.42375,Fera,"2015-02-09 06:00:13"
-16.9002231,-57.4832658,Anderson,"2015-02-09 06:00:17"
-16.8595033,-57.4508961,Dale,"2015-02-09 06:00:30"
-16.8866658,-57.4077289,Caiman,"2015-02-09 06:00:53"
-16.9465633,-57.3656453,Picole,"2015-02-09 06:01:18"
-16.9003103,-57.4833819,Anderson,"2015-02-09 07:00:08"
-16.8816203,-57.4085672,Caiman,"2015-02-09 07:00:16"
-16.9863447,-57.3884664,Alice,"2015-02-09 07:00:20"
-16.8769806,-57.4237833,Fera,"2015-02-09 07:00:26"
-16.8595753,-57.4508922,Dale,"2015-02-09 07:00:29"
-16.9465636,-57.3656931,Picole,"2015-02-09 07:01:14"
-16.8595053,-57.4508436,Dale,"2015-02-09 08:00:16"
-16.8796433,-57.4075981,Caiman,"2015-02-09 08:00:16"
-16.8769247,-57.4237328,Fera,"2015-02-09 08:00:25"
-16.9003908,-57.4835811,Anderson,"2015-02-09 08:00:30"
-16.9863261,-57.3884447,Alice,"2015-02-09 08:00:47"
-16.9465753,-57.3656756,Picole,"2015-02-09 08:00:48"
-16.8804492,-57.4081361,Caiman,"2015-02-09 09:00:12"
-16.9466808,-57.3655678,Picole,"2015-02-09 09:00:14"
-16.9010811,-57.4860408,Anderson,"2015-02-09 09:00:17"
-16.9863219,-57.3884078,Alice,"2015-02-09 09:00:23"
-16.8595053,-57.4508164,Dale,"2015-02-09 09:00:35"
-16.8769194,-57.423715,Fera,"2015-02-09 09:00:59"
-16.9010575,-57.4858522,Anderson,"2015-02-09 10:00:16"
-16.8769106,-57.423735,Fera,"2015-02-09 10:00:18"
-16.8810361,-57.4083256,Caiman,"2015-02-09 10:00:47"
-16.9466861,-57.3655719,Picole,"2015-02-09 10:00:48"
-16.9863767,-57.3884167,Alice,"2015-02-09 10:00:48"
-16.8594864,-57.4508286,Dale,"2015-02-09 10:01:47"
-16.9467358,-57.3655769,Picole,"2015-02-09 11:00:08"
-16.9863328,-57.38847,Alice,"2015-02-09 11:00:13"
-16.8804042,-57.4078222,Caiman,"2015-02-09 11:00:18"
-16.8594358,-57.4507683,Dale,"2015-02-09 11:00:30"
-16.8770317,-57.4236672,Fera,"2015-02-09 11:00:48"
-16.9010136,-57.486015,Anderson,"2015-02-09 11:00:59"
-16.9466656,-57.365515,Picole,"2015-02-09 12:00:09"
-16.8774958,-57.4239642,Fera,"2015-02-09 12:00:14"
-16.8594711,-57.4509053,Dale,"2015-02-09 12:00:15"
-16.9010308,-57.4860558,Anderson,"2015-02-09 12:00:16"
-16.986365,-57.3883733,Alice,"2015-02-09 12:00:16"
-16.8729597,-57.4113278,Caiman,"2015-02-09 12:00:18"
-16.90101,-57.4860328,Anderson,"2015-02-09 13:00:08"
-16.8670506,-57.411535,Caiman,"2015-02-09 13:00:11"
-16.8774303,-57.4239261,Fera,"2015-02-09 13:00:20"
-16.9862842,-57.3883439,Alice,"2015-02-09 13:00:20"
-16.9466736,-57.3655758,Picole,"2015-02-09 13:00:22"
-16.9862939,-57.3883922,Alice,"2015-02-09 14:00:17"
-16.9010103,-57.4860192,Anderson,"2015-02-09 14:00:25"
-16.9466764,-57.3656053,Picole,"2015-02-09 14:00:30"
-16.8639869,-57.4150247,Caiman,"2015-02-09 14:00:30"
-16.859395,-57.4507903,Dale,"2015-02-09 14:00:38"
-16.8654119,-57.4155739,Caiman,"2015-02-09 15:00:09"
-16.9009931,-57.4860128,Anderson,"2015-02-09 15:00:10"
-16.9466578,-57.3655972,Picole,"2015-02-09 15:00:28"
-16.9862656,-57.3883222,Alice,"2015-02-09 15:00:29"
-16.8594869,-57.4508222,Dale,"2015-02-09 15:00:55"
-16.8774219,-57.4240147,Fera,"2015-02-09 15:01:30"
-16.9861681,-57.3883211,Alice,"2015-02-09 16:00:09"
-16.8774994,-57.4239669,Fera,"2015-02-09 16:00:13"
-16.9466631,-57.3656219,Picole,"2015-02-09 16:00:16"
-16.8730956,-57.4209878,Caiman,"2015-02-09 16:00:19"
-16.8594861,-57.4508625,Dale,"2015-02-09 16:00:32"
-16.9009756,-57.4859378,Anderson,"2015-02-09 16:00:40"
-16.9466222,-57.3655967,Picole,"2015-02-09 16:01:23"
-16.9010069,-57.4860233,Anderson,"2015-02-09 17:00:25"
-16.98628,-57.3883206,Alice,"2015-02-09 17:00:29"
-16.8774522,-57.4239367,Fera,"2015-02-09 17:00:31"
-16.8594733,-57.450825,Dale,"2015-02-09 17:00:48"
-16.9010225,-57.4860358,Anderson,"2015-02-09 18:00:14"
-16.8595203,-57.4508622,Dale,"2015-02-09 18:00:21"
-16.9862467,-57.3883753,Alice,"2015-02-09 18:00:30"
-16.8773953,-57.4240414,Fera,"2015-02-09 18:00:53"
-16.9466053,-57.36559,Picole,"2015-02-09 18:01:22"
-16.9862722,-57.3882733,Alice,"2015-02-09 19:00:18"
-16.9011636,-57.4862828,Anderson,"2015-02-09 19:00:21"
-16.859425,-57.4509094,Dale,"2015-02-09 19:00:40"
-16.8995494,-57.4916336,Anderson,"2015-02-09 20:00:15"
-16.8595817,-57.4509169,Dale,"2015-02-09 20:00:32"
-16.9862797,-57.3883267,Alice,"2015-02-09 20:00:54"
-16.946255,-57.36734,Picole,"2015-02-09 20:01:40"
-16.9862328,-57.3883239,Alice,"2015-02-09 21:00:10"
-16.8595033,-57.4509908,Dale,"2015-02-09 21:00:29"
-16.8942294,-57.4901678,Anderson,"2015-02-09 21:00:30"
-16.8766297,-57.4339992,Caiman,"2015-02-09 21:01:27"
-16.8881767,-57.4913336,Anderson,"2015-02-09 22:00:13"
-16.8595211,-57.4510733,Dale,"2015-02-09 22:00:14"
-16.9862967,-57.3883944,Alice,"2015-02-09 22:00:31"
-16.9602089,-57.374025,Picole,"2015-02-09 22:01:44"
-16.8883753,-57.4948542,Anderson,"2015-02-09 23:00:14"
-16.9862714,-57.3884153,Alice,"2015-02-09 23:00:16"
-16.8773006,-57.4239669,Fera,"2015-02-09 23:00:25"
-16.8594781,-57.4510122,Dale,"2015-02-09 23:00:54"
-16.8766628,-57.4337192,Caiman,"2015-02-09 23:01:03"
-16.9862761,-57.3884125,Alice,"2015-02-10 00:00:09"
-16.8728681,-57.4197014,Fera,"2015-02-10 00:00:17"
-16.8882064,-57.4981133,Anderson,"2015-02-10 00:00:18"
-16.8595014,-57.4510444,Dale,"2015-02-10 00:00:25"
-16.9602869,-57.3741475,Picole,"2015-02-10 00:01:30"
-16.8767167,-57.4340881,Caiman,"2015-02-10 00:01:33"
-16.9863017,-57.3883714,Alice,"2015-02-10 01:00:24"
-16.8730708,-57.4204586,Fera,"2015-02-10 01:00:30"
-16.8594367,-57.4510203,Dale,"2015-02-10 01:00:41"
-16.8881908,-57.49804,Anderson,"2015-02-10 01:00:48"
-16.9602522,-57.3741339,Picole,"2015-02-10 01:01:18"
-16.873075,-57.4205233,Fera,"2015-02-10 02:00:04"
-16.8595458,-57.4510589,Dale,"2015-02-10 02:00:30"
-16.8882594,-57.4981142,Anderson,"2015-02-10 02:00:36"
-16.9862667,-57.3883506,Alice,"2015-02-10 02:00:46"
-16.8766175,-57.4367486,Caiman,"2015-02-10 02:00:47"
-16.9601964,-57.3741989,Picole,"2015-02-10 02:01:22"
-16.8926972,-57.48988,Anderson,"2015-02-10 03:00:18"
-16.8761744,-57.4372703,Caiman,"2015-02-10 03:00:23"
-16.9862547,-57.3884025,Alice,"2015-02-10 03:00:26"
-16.8580356,-57.4502792,Dale,"2015-02-10 03:00:48"
-16.8730331,-57.4210611,Fera,"2015-02-10 03:00:56"
-16.9622572,-57.3738814,Picole,"2015-02-10 03:01:19"
-16.8654078,-57.4341133,Dale,"2015-02-10 04:00:14"
-16.8758992,-57.4375228,Caiman,"2015-02-10 04:00:22"
-16.9010811,-57.4861156,Anderson,"2015-02-10 04:00:30"
-16.9862806,-57.3883278,Alice,"2015-02-10 04:00:30"
-16.8725981,-57.4271403,Fera,"2015-02-10 04:00:58"
-16.9683611,-57.3811669,Picole,"2015-02-10 04:01:01"
-16.8760317,-57.4351806,Dale,"2015-02-10 05:00:13"
-16.9862817,-57.3884167,Alice,"2015-02-10 05:00:15"
-16.8722911,-57.4259003,Fera,"2015-02-10 05:00:30"
-16.9010997,-57.4860422,Anderson,"2015-02-10 05:00:30"
-16.8759589,-57.4376783,Caiman,"2015-02-10 05:00:58"
-16.9711783,-57.3887447,Picole,"2015-02-10 05:01:10"
-16.8761622,-57.4350456,Dale,"2015-02-10 06:00:13"
-16.9011197,-57.4860717,Anderson,"2015-02-10 06:00:14"
-16.8756703,-57.4263072,Fera,"2015-02-10 06:00:19"
-16.9862294,-57.3884439,Alice,"2015-02-10 06:00:29"
-16.8758486,-57.4376189,Caiman,"2015-02-10 06:00:55"
-16.8778392,-57.4258378,Fera,"2015-02-10 07:00:13"
-16.9011794,-57.4860847,Anderson,"2015-02-10 07:00:20"
-16.9862833,-57.3884042,Alice,"2015-02-10 07:00:30"
-16.8759483,-57.4376631,Caiman,"2015-02-10 07:00:38"
-16.8760528,-57.4347689,Dale,"2015-02-10 07:00:53"
-16.8779678,-57.4260136,Fera,"2015-02-10 08:00:12"
-16.9865342,-57.3883231,Alice,"2015-02-10 08:00:14"
-16.9011017,-57.4861589,Anderson,"2015-02-10 08:00:15"
-16.87609,-57.4347642,Dale,"2015-02-10 08:00:21"
-16.8759831,-57.4375614,Caiman,"2015-02-10 08:01:00"
-16.8760886,-57.4347767,Dale,"2015-02-10 09:00:12"
-16.9927792,-57.3837764,Alice,"2015-02-10 09:00:17"
-16.9831158,-57.3955403,Picole,"2015-02-10 09:00:30"
-16.875575,-57.4384433,Caiman,"2015-02-10 09:00:30"
-16.8781919,-57.4269778,Fera,"2015-02-10 09:00:56"
-16.9010906,-57.486035,Anderson,"2015-02-10 09:01:22"
-16.8783875,-57.427125,Fera,"2015-02-10 10:00:20"
-16.9845292,-57.3824092,Picole,"2015-02-10 10:00:30"
-16.8760608,-57.4347344,Dale,"2015-02-10 10:00:30"
-16.8756803,-57.4385939,Caiman,"2015-02-10 10:00:30"
-16.9929486,-57.38374,Alice,"2015-02-10 10:02:00"
-16.9930689,-57.3836983,Alice,"2015-02-10 11:00:07"
-16.8762142,-57.4356639,Dale,"2015-02-10 11:00:20"
-16.8783292,-57.4270792,Fera,"2015-02-10 11:00:20"
-16.8757086,-57.4386433,Caiman,"2015-02-10 11:00:27"
-16.9843994,-57.3822872,Picole,"2015-02-10 11:00:29"
-16.9011058,-57.4859992,Anderson,"2015-02-10 11:00:55"
-16.8982442,-57.4791806,Anderson,"2015-02-10 12:00:14"
-16.9864411,-57.3842525,Picole,"2015-02-10 12:00:19"
-16.8761817,-57.4356653,Dale,"2015-02-10 12:00:21"
-16.9931328,-57.3835992,Alice,"2015-02-10 12:01:00"
-16.8756347,-57.4377214,Caiman,"2015-02-10 12:01:30"
-16.9931428,-57.3836883,Alice,"2015-02-10 13:00:08"
-16.9903747,-57.38655,Picole,"2015-02-10 13:00:14"
-16.9162422,-57.4701853,Anderson,"2015-02-10 13:00:15"
-16.8762394,-57.4357856,Dale,"2015-02-10 13:00:20"
-16.8755633,-57.4384139,Caiman,"2015-02-10 13:00:30"
-16.9905608,-57.3865189,Picole,"2015-02-10 14:00:06"
-16.9163786,-57.4702656,Anderson,"2015-02-10 14:00:15"
-16.8734036,-57.4195175,Caiman,"2015-02-10 14:00:17"
-16.8762333,-57.4356989,Dale,"2015-02-10 14:00:23"
-16.9931358,-57.3837036,Alice,"2015-02-10 14:00:30"
-16.8742597,-57.4141161,Caiman,"2015-02-10 15:00:30"
-16.9931478,-57.3836994,Alice,"2015-02-10 15:00:30"
-16.9905161,-57.3864706,Picole,"2015-02-10 15:00:31"
-16.8762222,-57.4358806,Dale,"2015-02-10 15:00:48"
-16.9160792,-57.4700842,Anderson,"2015-02-10 15:01:24"
-16.9162033,-57.4700869,Anderson,"2015-02-10 16:00:12"
-16.8761622,-57.4358878,Dale,"2015-02-10 16:00:13"
-16.8708594,-57.4073331,Caiman,"2015-02-10 16:00:15"
-16.9905219,-57.3864547,Picole,"2015-02-10 16:00:16"
-16.9929206,-57.3837586,Alice,"2015-02-10 16:00:30"
-16.8783792,-57.4270775,Fera,"2015-02-10 16:00:54"
-16.9905286,-57.3864531,Picole,"2015-02-10 16:01:48"
-16.8760108,-57.3996269,Caiman,"2015-02-10 17:00:07"
-16.8762158,-57.4359097,Dale,"2015-02-10 17:00:16"
-16.992825,-57.3838128,Alice,"2015-02-10 17:00:19"
-16.9235661,-57.4521342,Anderson,"2015-02-10 17:00:29"
-16.8784231,-57.4271389,Fera,"2015-02-10 17:02:57"
-16.9229333,-57.44367,Anderson,"2015-02-10 18:00:12"
-16.9928414,-57.3837033,Alice,"2015-02-10 18:00:18"
-16.8783719,-57.4270581,Fera,"2015-02-10 18:00:30"
-16.8762044,-57.4359211,Dale,"2015-02-10 18:00:41"
-16.9911428,-57.3857808,Picole,"2015-02-10 18:01:06"
-16.8803492,-57.3986267,Caiman,"2015-02-10 18:01:58"
-16.8762944,-57.4359375,Dale,"2015-02-10 19:00:13"
-16.9928708,-57.3837672,Alice,"2015-02-10 19:00:16"
-16.878295,-57.4271064,Fera,"2015-02-10 19:00:50"
-16.9202667,-57.4339872,Anderson,"2015-02-10 19:01:00"
-16.99309,-57.3839594,Alice,"2015-02-10 20:00:05"
-16.9327025,-57.4377983,Anderson,"2015-02-10 20:00:30"
-16.8802339,-57.3986244,Caiman,"2015-02-10 20:00:32"
-16.8761636,-57.435855,Dale,"2015-02-10 20:00:50"
-16.8783317,-57.4269928,Fera,"2015-02-10 20:01:00"
-16.9881789,-57.3869036,Picole,"2015-02-10 20:01:59"
-16.9354447,-57.4351967,Anderson,"2015-02-10 21:00:19"
-16.9945314,-57.3831281,Alice,"2015-02-10 21:00:29"
-16.8783439,-57.4271247,Fera,"2015-02-10 21:00:30"
-16.87624,-57.4358336,Dale,"2015-02-10 21:00:46"
-16.8802175,-57.3985436,Caiman,"2015-02-10 21:01:19"
-16.9944947,-57.3831675,Alice,"2015-02-10 22:00:12"
-16.8783361,-57.4271253,Fera,"2015-02-10 22:00:22"
-16.8809658,-57.4004972,Caiman,"2015-02-10 22:00:30"
-16.8761625,-57.4359425,Dale,"2015-02-10 22:01:08"
-16.9354869,-57.4348558,Anderson,"2015-02-10 22:01:19"
-16.9847219,-57.3894678,Picole,"2015-02-10 22:01:48"
-16.9945892,-57.3831872,Alice,"2015-02-10 23:00:19"
-16.8761164,-57.4357158,Dale,"2015-02-10 23:00:20"
-16.8856539,-57.3965239,Caiman,"2015-02-10 23:00:21"
-16.9353911,-57.4349844,Anderson,"2015-02-10 23:00:29"
-16.8784469,-57.4271919,Fera,"2015-02-10 23:01:08"
-16.9944211,-57.3831436,Alice,"2015-02-11 00:00:15"
-16.8933139,-57.4001383,Caiman,"2015-02-11 00:00:32"
-16.9354936,-57.43497,Anderson,"2015-02-11 00:00:33"
-16.878465,-57.42722,Fera,"2015-02-11 00:00:37"
-16.8762161,-57.4356381,Dale,"2015-02-11 00:01:00"
-16.9847592,-57.3895992,Picole,"2015-02-11 00:02:43"
-16.9355114,-57.4350656,Anderson,"2015-02-11 01:00:27"
-16.8935192,-57.4004492,Caiman,"2015-02-11 01:00:30"
-16.9945289,-57.3830925,Alice,"2015-02-11 01:00:30"
-16.8761828,-57.4357614,Dale,"2015-02-11 01:00:37"
-16.9848072,-57.3895008,Picole,"2015-02-11 01:02:05"
-16.8784419,-57.4270453,Fera,"2015-02-11 01:02:19"
-16.8762628,-57.4357492,Dale,"2015-02-11 02:00:07"
-16.9355744,-57.435115,Anderson,"2015-02-11 02:00:15"
-16.8935339,-57.4004744,Caiman,"2015-02-11 02:00:16"
-16.9943778,-57.3830964,Alice,"2015-02-11 02:00:17"
-16.8783975,-57.4271056,Fera,"2015-02-11 02:00:20"
-16.9849531,-57.3900375,Picole,"2015-02-11 02:02:19"
-16.8783231,-57.4270131,Fera,"2015-02-11 03:00:11"
-16.8759925,-57.4352381,Dale,"2015-02-11 03:00:18"
-16.9965458,-57.3822986,Alice,"2015-02-11 03:00:30"
-16.8934897,-57.4004736,Caiman,"2015-02-11 03:00:45"
-16.9353519,-57.4349469,Anderson,"2015-02-11 03:00:54"
-16.984,-57.3819664,Picole,"2015-02-11 03:01:16"
-16.9938028,-57.3746631,Alice,"2015-02-11 04:00:13"
-16.8783228,-57.4272233,Fera,"2015-02-11 04:00:24"
-16.9355,-57.4349136,Anderson,"2015-02-11 04:00:24"
-16.8934936,-57.4005175,Caiman,"2015-02-11 04:00:25"
-16.8743603,-57.4206908,Dale,"2015-02-11 04:00:52"
-16.9819408,-57.3836783,Picole,"2015-02-11 04:01:24"
-16.8782569,-57.4272533,Fera,"2015-02-11 05:00:20"
-16.9353425,-57.4349667,Anderson,"2015-02-11 05:00:48"
-16.8934458,-57.4003781,Caiman,"2015-02-11 05:01:13"
-16.9819772,-57.3836936,Picole,"2015-02-11 05:01:23"
-16.9998639,-57.3721947,Alice,"2015-02-11 05:01:37"
-16.8811622,-57.4208528,Dale,"2015-02-11 05:02:03"
-16.9354086,-57.434835,Anderson,"2015-02-11 06:00:07"
-16.8781144,-57.4273925,Fera,"2015-02-11 06:00:10"
-16.9998969,-57.3723769,Alice,"2015-02-11 06:00:30"
-16.874755,-57.4187114,Dale,"2015-02-11 06:00:33"
-16.8935094,-57.4006183,Caiman,"2015-02-11 06:00:46"
-16.9819506,-57.3835978,Picole,"2015-02-11 06:01:16"
-16.8751469,-57.4228381,Dale,"2015-02-11 07:00:08"
-16.8936031,-57.4006442,Caiman,"2015-02-11 07:00:15"
-16.8771608,-57.4304619,Fera,"2015-02-11 07:00:20"
-16.935425,-57.4348617,Anderson,"2015-02-11 07:00:30"
-16.9993736,-57.3720064,Alice,"2015-02-11 07:00:30"
-16.9778036,-57.3831728,Picole,"2015-02-11 07:01:30"
-16.9761956,-57.3868228,Picole,"2015-02-11 08:00:16"
-16.8710772,-57.4303072,Dale,"2015-02-11 08:00:30"
-16.9993372,-57.3719914,Alice,"2015-02-11 08:00:30"
-16.8935858,-57.40059,Caiman,"2015-02-11 08:00:47"
-16.8755392,-57.4337333,Fera,"2015-02-11 08:01:46"
-16.9354836,-57.4349011,Anderson,"2015-02-11 08:02:53"
-16.8768383,-57.4334972,Fera,"2015-02-11 09:00:06"
-16.8717811,-57.4334358,Dale,"2015-02-11 09:00:15"
-16.9354208,-57.4348789,Anderson,"2015-02-11 09:00:21"
-17.0034436,-57.3776872,Alice,"2015-02-11 09:00:29"
-16.8936014,-57.4006225,Caiman,"2015-02-11 09:00:30"
-16.9755439,-57.3868069,Picole,"2015-02-11 09:01:47"
-17.0034697,-57.3927736,Alice,"2015-02-11 10:00:13"
-16.8765531,-57.4338714,Fera,"2015-02-11 10:00:18"
-16.8992561,-57.4041022,Caiman,"2015-02-11 10:00:19"
-16.8716803,-57.4334925,Dale,"2015-02-11 10:00:21"
-16.9731028,-57.3871242,Picole,"2015-02-11 10:00:30"
-16.9354714,-57.4348572,Anderson,"2015-02-11 10:00:30"
-16.9354864,-57.4350458,Anderson,"2015-02-11 11:00:11"
-17.0037278,-57.3951589,Alice,"2015-02-11 11:00:13"
-16.9003111,-57.4031714,Caiman,"2015-02-11 11:00:20"
-16.8766286,-57.4336925,Fera,"2015-02-11 11:00:20"
-16.8716383,-57.4335069,Dale,"2015-02-11 11:00:21"
-16.9709861,-57.3879003,Picole,"2015-02-11 11:00:24"
-16.9353144,-57.4349106,Anderson,"2015-02-11 12:00:19"
-16.8766364,-57.4335489,Fera,"2015-02-11 12:00:26"
-16.8717244,-57.4335408,Dale,"2015-02-11 12:00:29"
-16.9710386,-57.3878261,Picole,"2015-02-11 12:00:30"
-16.9002847,-57.4030894,Caiman,"2015-02-11 12:00:30"
-16.9353344,-57.4349128,Anderson,"2015-02-11 13:00:11"
-16.9003472,-57.4028869,Caiman,"2015-02-11 13:00:19"
-16.8766339,-57.4338397,Fera,"2015-02-11 13:00:26"
-16.8716558,-57.4335681,Dale,"2015-02-11 13:01:03"
-16.9710828,-57.3878878,Picole,"2015-02-11 13:01:24"
-17.0030408,-57.3959717,Alice,"2015-02-11 13:01:59"
-16.9353669,-57.4349656,Anderson,"2015-02-11 14:00:15"
-16.9005247,-57.4031622,Caiman,"2015-02-11 14:00:18"
-17.0030506,-57.3959728,Alice,"2015-02-11 14:00:20"
-16.8716625,-57.4335667,Dale,"2015-02-11 14:00:29"
-16.8766439,-57.4337319,Fera,"2015-02-11 14:00:30"
-16.9710478,-57.3878736,Picole,"2015-02-11 14:00:48"
-16.8715553,-57.4335097,Dale,"2015-02-11 15:00:09"
-17.0030392,-57.3959706,Alice,"2015-02-11 15:00:14"
-16.9710278,-57.3878925,Picole,"2015-02-11 15:00:36"
-16.9354992,-57.4348861,Anderson,"2015-02-11 15:00:49"
-16.8766231,-57.4337564,Fera,"2015-02-11 15:01:08"
-16.9003978,-57.4029878,Caiman,"2015-02-11 15:01:23"
-16.9354447,-57.4349453,Anderson,"2015-02-11 16:00:14"
-17.0030717,-57.3959892,Alice,"2015-02-11 16:00:30"
-16.8716567,-57.43361,Dale,"2015-02-11 16:00:48"
-16.9003403,-57.4030514,Caiman,"2015-02-11 16:00:59"
-16.8765886,-57.4336136,Fera,"2015-02-11 16:01:00"
-16.9710939,-57.3878628,Picole,"2015-02-11 16:01:50"
-16.8718133,-57.4335561,Dale,"2015-02-11 17:00:12"
-17.0030958,-57.3960014,Alice,"2015-02-11 17:00:18"
-16.8767136,-57.4335622,Fera,"2015-02-11 17:00:23"
-16.9001642,-57.4030894,Caiman,"2015-02-11 17:00:37"
-16.9354522,-57.4348761,Anderson,"2015-02-11 17:00:44"
-16.9003219,-57.4030303,Caiman,"2015-02-11 18:00:28"
-16.9354608,-57.4348897,Anderson,"2015-02-11 18:00:30"
-17.0030811,-57.3959761,Alice,"2015-02-11 18:00:30"
-16.8717281,-57.4335436,Dale,"2015-02-11 18:00:54"
-16.8766917,-57.4337356,Fera,"2015-02-11 18:00:54"
-17.0030594,-57.3960139,Alice,"2015-02-11 19:00:12"
-16.8717725,-57.4334494,Dale,"2015-02-11 19:00:32"
-16.9355058,-57.4349389,Anderson,"2015-02-11 19:00:51"
-16.876635,-57.4269908,Fera,"2015-02-11 19:01:13"
-16.9003325,-57.4029911,Caiman,"2015-02-11 19:01:19"
-17.0030328,-57.3959517,Alice,"2015-02-11 20:00:16"
-16.9002778,-57.4029481,Caiman,"2015-02-11 20:00:30"
-16.9354511,-57.4348483,Anderson,"2015-02-11 20:00:30"
-16.8705547,-57.4340822,Dale,"2015-02-11 20:00:52"
-16.8726392,-57.4244139,Fera,"2015-02-11 20:00:54"
-16.9002706,-57.4030442,Caiman,"2015-02-11 21:00:07"
-16.8725717,-57.4256244,Fera,"2015-02-11 21:00:11"
-16.8672517,-57.4351347,Dale,"2015-02-11 21:00:30"
-17.0030881,-57.3960019,Alice,"2015-02-11 21:00:30"
-16.9356081,-57.4351417,Anderson,"2015-02-11 21:00:53"
-16.8740233,-57.4263989,Fera,"2015-02-11 22:00:09"
-17.00308,-57.3960231,Alice,"2015-02-11 22:00:14"
-16.9387689,-57.4361589,Anderson,"2015-02-11 22:00:23"
-16.8665239,-57.4352217,Dale,"2015-02-11 22:00:30"
-16.9002917,-57.4030064,Caiman,"2015-02-11 22:00:30"
-16.9520011,-57.3696944,Picole,"2015-02-11 22:01:29"
-16.8752311,-57.4307392,Fera,"2015-02-11 23:00:08"
-16.9002575,-57.4030678,Caiman,"2015-02-11 23:00:15"
-16.8664928,-57.4351358,Dale,"2015-02-11 23:00:18"
-17.0030606,-57.3959806,Alice,"2015-02-11 23:00:30"
-17.0030739,-57.3960453,Alice,"2015-02-12 00:00:12"
-16.8774461,-57.4289128,Fera,"2015-02-12 00:00:54"
-16.95208,-57.3697431,Picole,"2015-02-12 00:01:18"
-16.9387544,-57.4361883,Anderson,"2015-02-12 00:01:24"
-16.8664708,-57.4352753,Dale,"2015-02-12 00:02:57"
-17.0030761,-57.3960539,Alice,"2015-02-12 01:00:04"
-16.8773853,-57.4287833,Fera,"2015-02-12 01:00:54"
-16.9387544,-57.4361611,Anderson,"2015-02-12 01:01:20"
-16.9519997,-57.3696731,Picole,"2015-02-12 01:01:24"
-16.90037,-57.4029931,Caiman,"2015-02-12 02:00:06"
-16.8772547,-57.4286467,Fera,"2015-02-12 02:00:09"
-17.0031714,-57.3960539,Alice,"2015-02-12 02:00:30"
-16.9387244,-57.4362125,Anderson,"2015-02-12 02:00:52"
-16.8665464,-57.4351781,Dale,"2015-02-12 02:02:35"
-16.9519986,-57.3696928,Picole,"2015-02-12 02:03:00"
-16.8773856,-57.4286544,Fera,"2015-02-12 03:00:12"
-16.9002817,-57.4030939,Caiman,"2015-02-12 03:00:14"
-16.9387531,-57.4361603,Anderson,"2015-02-12 03:00:14"
-17.0030769,-57.3960275,Alice,"2015-02-12 03:00:19"
-16.9499997,-57.3692703,Picole,"2015-02-12 03:01:07"
-16.8661578,-57.4351853,Dale,"2015-02-12 03:02:06"
-17.0032111,-57.3961533,Alice,"2015-02-12 04:00:13"
-16.9385911,-57.4361347,Anderson,"2015-02-12 04:00:20"
-16.900275,-57.4030275,Caiman,"2015-02-12 04:00:28"
-16.8661925,-57.4352603,Dale,"2015-02-12 04:00:43"
-16.8773933,-57.4287217,Fera,"2015-02-12 04:00:46"
-16.9472519,-57.3668053,Picole,"2015-02-12 04:01:48"
-16.9001425,-57.4029639,Caiman,"2015-02-12 05:00:05"
-16.87714,-57.4290458,Fera,"2015-02-12 05:00:17"
-16.9402439,-57.4336756,Anderson,"2015-02-12 05:00:26"
-17.0036031,-57.3959311,Alice,"2015-02-12 05:00:29"
-16.8772533,-57.4286797,Fera,"2015-02-12 06:00:07"
-16.9002125,-57.4029442,Caiman,"2015-02-12 06:00:12"
-16.9403072,-57.4336778,Anderson,"2015-02-12 06:00:13"
-17.0031014,-57.3960533,Alice,"2015-02-12 06:00:28"
